_id,user,title,year,timestamp,completed,viewingtime,score
62aa3e7f6b166f1434922584,adrlukest73@movistar.com,My Spy,2020,1655324287,False,44,
62aa3e7f6b166f1434922585,julcarbad6@jazztel.com,X-Men: Dark Phoenix,2019,1655324287,True,111,9
62aa3e7f6b166f1434922587,saafrarei8189@jazztel.com,I Went Down,1997,1655324287,True,106,5
62aa3e806b166f1434922588,adidialar3@digi.com,Gladiator,2000,1655324288,False,52,
62aa3e806b166f1434922589,alifenvel96289@vodafone.com ,Trust Me,2013,1655324288,False,18,
62aa3e806b166f143492258a,chlzabzal66964@gmail.com,Words and Pictures,2013,1655324288,False,35,
62aa3e806b166f143492258b,julcarbad6@jazztel.com,Norbit,2007,1655324288,False,50,
62aa3e816b166f143492258c,valdemesp8@movistar.com,Pushing Tin,1999,1655324289,False,87,
62aa3e816b166f143492258d,ursridgra182458@movistar.com,Hostel: Part II,2007,1655324289,False,59,
62aa3e816b166f143492258e,joasantey6285@orange.com,The Poseidon Adventure,1972,1655324289,False,82,
62aa3e826b166f143492258f,conwendi39269@orange.com,East of Eden,1955,1655324290,False,53,
62aa3e826b166f1434922590,peltuegus5983@jazztel.com,Torn Curtain,1966,1655324290,True,105,2
62aa3e826b166f1434922591,hercamare50@vodafone.com ,Surviving Christmas,2004,1655324290,True,74,10
62aa3e826b166f1434922593,peltuegus5983@jazztel.com,A Novel Romance,2011,1655324290,False,21,
62aa3e836b166f1434922594,joasantey6285@orange.com,Fast Food Nation,2006,1655324291,False,56,
62aa3e836b166f1434922595,julzanbai012@hotmail.com,Bad Words,2013,1655324291,True,85,10
62aa3e836b166f1434922597,joasantey6285@orange.com,Shadow Magic,2000,1655324291,True,96,5
62aa3e846b166f1434922598,raubetpen522@jazztel.com,Get Shorty,1995,1655324292,True,87,1
62aa3e846b166f1434922599,kencarzai79@jazztel.com,Ted,2012,1655324292,False,50,
62aa3e846b166f143492259a,estgubalz27234@gmail.com,Crown Vic,2019,1655324292,False,28,
62aa3e856b166f143492259b,chobunbux37@orange.com,Dolphin Tale,2011,1655324293,False,38,
62aa3e856b166f143492259c,josdasvig2879@orange.com,American Made,2017,1655324293,False,25,
62aa3e856b166f143492259d,jossatcor68@gmail.com,The Transporter,2002,1655324293,False,26,
62aa3e856b166f143492259e,vicalihma19867@gmail.com,Bobby,2006,1655324293,False,42,
62aa3e866b166f143492259f,yesbelhar0221@gmail.com,Meet the Robinsons,2007,1655324294,False,72,
62aa3e866b166f14349225a0,adachusan1@movistar.com,Step Up,2006,1655324294,False,31,
62aa3e866b166f14349225a1,julzanbai012@hotmail.com,The Curse of la Llorona,2019,1655324294,False,19,
62aa3e876b166f14349225a2,marmaybaz2601@movistar.com,The Pyramid,2014,1655324295,False,30,
62aa3e876b166f14349225a3,hercamare50@vodafone.com ,Mulan,1998,1655324295,True,80,2
62aa3e876b166f14349225a4,levbouel8567@vodafone.com ,Arlington Road,1999,1655324295,True,99,1
62aa3e876b166f14349225a5,aleechgua159671@movistar.com,Winnie the Pooh,2011,1655324295,False,21,
62aa3e886b166f14349225a6,vazbanben7743@digi.com,About Last Night,1986,1655324296,False,79,
62aa3e886b166f14349225a7,fedarrker26@jazztel.com,Risen,2016,1655324296,False,76,
62aa3e886b166f14349225a8,sanolealg5@vodafone.com ,Neighbors,1981,1655324296,False,44,
62aa3e896b166f14349225a9,zaibelgar033755@digi.com,Motherhood,2009,1655324297,True,76,10
62aa3e896b166f14349225ab,tarbelmor2@digi.com,Blade: Trinity,2004,1655324297,False,21,
62aa3e896b166f14349225ac,mimguarez39608@orange.com,Underworld,2003,1655324297,True,111,5
62aa3e8a6b166f14349225ad,manortlle3879@gmail.com,Fast Colour,2018,1655324298,True,89,6
62aa3e8a6b166f14349225ae,mimguarez39608@orange.com,K-11,2012,1655324298,True,74,4
62aa3e8a6b166f14349225af,layprella7@vodafone.com ,SLC Punk!,1998,1655324298,False,74,
62aa3e8a6b166f14349225b0,saafrarei8189@jazztel.com,The Glass House,2001,1655324298,True,105,8
62aa3e8a6b166f14349225b2,marchesui6@vodafone.com ,The Arrival,1996,1655324298,True,97,0
62aa3e8b6b166f14349225b3,temifkalo07834@orange.com,Permanent Midnight,1998,1655324299,True,74,6
62aa3e8b6b166f14349225b4,estgubalz27234@gmail.com,Appaloosa,2008,1655324299,True,104,6
62aa3e8b6b166f14349225b5,ainsalalp45038@movistar.com,Puzzle,2018,1655324299,False,18,
62aa3e8b6b166f14349225b6,adidialar3@digi.com,Flight of the Phoenix,2004,1655324299,False,16,
62aa3e8c6b166f14349225b7,jaibelvec58@movistar.com,Midnight Sun,2018,1655324300,True,82,9
62aa3e8c6b166f14349225b9,tabcalras13@hotmail.com,G-Force,2009,1655324300,False,48,
62aa3e8c6b166f14349225ba,annroddio997@gmail.com,The Jackal,1997,1655324300,True,103,2
62aa3e8d6b166f14349225bb,estgubalz27234@gmail.com,Clifford's Really Big Movie,2004,1655324301,True,67,5
62aa3e8d6b166f14349225bc,gemyanbic970@hotmail.com,Talk to Me,2007,1655324301,False,20,
62aa3e8d6b166f14349225bd,julzanbai012@hotmail.com,Stake Land,2010,1655324301,False,23,
